"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
25,"management","single","tertiary","no",1270,"yes","no","unknown",13,"may",124,2,-1,0,"unknown","no"
53,"retired","married","tertiary","no",1691,"no","no","unknown",13,"may",916,2,-1,0,"unknown","no"
34,"technician","single","tertiary","no",2,"yes","no","unknown",13,"may",60,2,-1,0,"unknown","no"
51,"admin.","divorced","secondary","no",2195,"yes","no","unknown",13,"may",59,1,-1,0,"unknown","no"
53,"management","married","secondary","yes",-689,"yes","no","unknown",13,"may",242,1,-1,0,"unknown","no"
39,"admin.","single","secondary","no",14,"yes","yes","unknown",13,"may",19,9,-1,0,"unknown","no"
47,"blue-collar","married","primary","no",113,"yes","no","unknown",13,"may",276,1,-1,0,"unknown","no"
46,"blue-collar","divorced","primary","no",274,"yes","no","unknown",13,"may",20,1,-1,0,"unknown","no"
41,"management","married","tertiary","no",0,"yes","no","unknown",13,"may",161,1,-1,0,"unknown","no"
53,"admin.","divorced","secondary","no",592,"yes","no","unknown",13,"may",151,1,-1,0,"unknown","no"
55,"retired","married","secondary","no",708,"yes","no","unknown",13,"may",901,2,-1,0,"unknown","no"
51,"technician","married","secondary","no",12061,"yes","no","unknown",13,"may",332,1,-1,0,"unknown","no"
31,"admin.","single","secondary","no",513,"yes","no","unknown",13,"may",180,1,-1,0,"unknown","no"
52,"technician","divorced","secondary","no",1161,"yes","no","unknown",13,"may",271,1,-1,0,"unknown","no"
57,"management","divorced","unknown","no",0,"no","no","unknown",13,"may",95,1,-1,0,"unknown","no"
31,"blue-collar","single","secondary","no",-745,"yes","no","unknown",13,"may",227,1,-1,0,"unknown","no"
37,"management","married","tertiary","no",1330,"yes","no","unknown",13,"may",60,1,-1,0,"unknown","no"
44,"technician","single","tertiary","no",607,"yes","no","unknown",13,"may",119,2,-1,0,"unknown","no"
42,"blue-collar","divorced","primary","no",299,"yes","no","unknown",13,"may",253,2,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",363,"yes","no","unknown",13,"may",431,1,-1,0,"unknown","no"
36,"blue-collar","divorced","secondary","no",719,"yes","no","unknown",13,"may",1052,1,-1,0,"unknown","no"
43,"entrepreneur","married","secondary","no",59,"no","no","unknown",13,"may",437,2,-1,0,"unknown","no"
44,"management","single","tertiary","no",9956,"yes","no","unknown",13,"may",194,2,-1,0,"unknown","no"
59,"self-employed","married","tertiary","no",593,"no","no","unknown",13,"may",64,2,-1,0,"unknown","no"
31,"blue-collar","married","primary","no",651,"yes","no","unknown",13,"may",241,2,-1,0,"unknown","no"
41,"management","divorced","tertiary","no",1576,"yes","no","unknown",13,"may",232,2,-1,0,"unknown","no"
25,"services","single","secondary","yes",57,"yes","yes","unknown",13,"may",190,5,-1,0,"unknown","no"
48,"technician","married","unknown","no",67,"yes","no","unknown",14,"may",328,4,-1,0,"unknown","no"
30,"blue-collar","single","secondary","yes",447,"no","no","unknown",14,"may",103,6,-1,0,"unknown","no"
27,"blue-collar","single","secondary","no",14,"no","no","unknown",14,"may",72,2,-1,0,"unknown","no"
31,"blue-collar","married","primary","no",591,"yes","no","unknown",14,"may",287,3,-1,0,"unknown","no"
46,"blue-collar","married","secondary","no",2121,"yes","no","unknown",14,"may",160,1,-1,0,"unknown","no"
47,"blue-collar","married","primary","no",4666,"no","no","unknown",14,"may",451,3,-1,0,"unknown","no"
43,"entrepreneur","married","secondary","no",1516,"yes","no","unknown",14,"may",318,1,-1,0,"unknown","no"
26,"student","single","secondary","no",91,"yes","no","unknown",14,"may",174,2,-1,0,"unknown","no"
39,"management","divorced","tertiary","no",517,"yes","yes","unknown",14,"may",1328,1,-1,0,"unknown","yes"
51,"admin.","married","secondary","no",513,"yes","no","unknown",14,"may",534,1,-1,0,"unknown","no"
48,"housemaid","married","tertiary","no",468,"yes","no","unknown",14,"may",220,1,-1,0,"unknown","no"
25,"unknown","single","unknown","no",329,"yes","no","unknown",14,"may",158,2,-1,0,"unknown","no"
43,"blue-collar","married","secondary","no",2706,"yes","yes","unknown",14,"may",44,1,-1,0,"unknown","no"
40,"self-employed","married","primary","no",771,"yes","no","unknown",14,"may",166,1,-1,0,"unknown","no"
41,"blue-collar","married","secondary","no",2823,"yes","no","unknown",14,"may",858,1,-1,0,"unknown","yes"
53,"blue-collar","married","secondary","no",5700,"yes","no","unknown",14,"may",97,1,-1,0,"unknown","no"
47,"blue-collar","married","secondary","no",2775,"no","no","unknown",14,"may",262,1,-1,0,"unknown","no"
33,"blue-collar","single","secondary","no",164,"yes","no","unknown",14,"may",461,1,-1,0,"unknown","no"
46,"blue-collar","married","secondary","no",1733,"yes","no","unknown",14,"may",546,1,-1,0,"unknown","no"
40,"admin.","married","secondary","no",1010,"yes","no","unknown",14,"may",283,1,-1,0,"unknown","no"
45,"blue-collar","married","primary","no",246,"yes","no","unknown",14,"may",263,1,-1,0,"unknown","no"
41,"admin.","married","secondary","no",3634,"yes","no","unknown",14,"may",216,1,-1,0,"unknown","no"
33,"admin.","single","secondary","no",673,"yes","no","unknown",14,"may",199,2,-1,0,"unknown","no"
53,"blue-collar","married","primary","no",600,"yes","no","unknown",14,"may",139,1,-1,0,"unknown","no"
57,"services","married","secondary","no",6874,"yes","no","unknown",14,"may",356,1,-1,0,"unknown","no"
41,"blue-collar","married","unknown","no",1057,"yes","no","unknown",14,"may",247,2,-1,0,"unknown","no"
48,"management","married","tertiary","no",20718,"yes","no","unknown",14,"may",125,1,-1,0,"unknown","no"
44,"blue-collar","married","secondary","no",1944,"yes","no","unknown",14,"may",222,5,-1,0,"unknown","no"
47,"self-employed","married","tertiary","no",4543,"yes","no","unknown",14,"may",162,1,-1,0,"unknown","no"
57,"retired","married","secondary","no",3545,"yes","no","unknown",14,"may",138,2,-1,0,"unknown","no"
41,"services","married","primary","no",455,"yes","no","unknown",14,"may",80,1,-1,0,"unknown","no"
50,"blue-collar","married","secondary","no",606,"yes","no","unknown",14,"may",673,2,-1,0,"unknown","no"
32,"technician","single","unknown","no",10600,"no","no","unknown",14,"may",485,2,-1,0,"unknown","no"
29,"management","single","tertiary","no",1952,"yes","no","unknown",14,"may",354,1,-1,0,"unknown","no"
32,"blue-collar","single","secondary","no",116,"no","no","unknown",14,"may",392,1,-1,0,"unknown","no"
37,"admin.","married","secondary","no",766,"yes","no","unknown",14,"may",123,1,-1,0,"unknown","no"
41,"services","married","primary","no",450,"yes","no","unknown",14,"may",374,2,-1,0,"unknown","no"
43,"services","married","secondary","no",823,"yes","no","unknown",14,"may",293,3,-1,0,"unknown","no"
34,"blue-collar","single","secondary","yes",-115,"yes","no","unknown",14,"may",360,1,-1,0,"unknown","no"
44,"management","married","tertiary","no",474,"yes","yes","unknown",14,"may",183,4,-1,0,"unknown","no"
40,"blue-collar","single","unknown","no",4370,"yes","no","unknown",14,"may",232,2,-1,0,"unknown","no"
41,"blue-collar","married","primary","no",348,"yes","no","unknown",14,"may",423,2,-1,0,"unknown","no"
42,"technician","married","secondary","no",645,"yes","yes","unknown",14,"may",349,5,-1,0,"unknown","no"
44,"unemployed","married","secondary","no",728,"yes","no","unknown",14,"may",21,11,-1,0,"unknown","no"
31,"admin.","married","secondary","no",413,"yes","no","unknown",14,"may",574,2,-1,0,"unknown","no"
41,"blue-collar","married","secondary","no",2157,"yes","no","unknown",14,"may",154,2,-1,0,"unknown","no"
57,"technician","single","secondary","no",5961,"yes","no","unknown",14,"may",166,3,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",0,"no","no","unknown",14,"may",636,6,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",360,"yes","no","unknown",14,"may",220,2,-1,0,"unknown","no"
43,"technician","single","secondary","no",28,"yes","no","unknown",14,"may",2241,4,-1,0,"unknown","no"
46,"self-employed","married","secondary","no",0,"yes","yes","unknown",14,"may",166,5,-1,0,"unknown","no"
43,"technician","single","secondary","no",0,"yes","no","unknown",14,"may",37,3,-1,0,"unknown","no"
52,"technician","married","secondary","no",598,"no","no","unknown",14,"may",266,2,-1,0,"unknown","no"
43,"technician","divorced","tertiary","no",123,"no","no","unknown",14,"may",279,2,-1,0,"unknown","no"
41,"entrepreneur","married","secondary","no",718,"yes","no","unknown",14,"may",318,2,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",-406,"yes","yes","unknown",14,"may",104,3,-1,0,"unknown","no"
34,"services","single","secondary","no",719,"yes","no","unknown",15,"may",362,3,-1,0,"unknown","no"
58,"management","married","tertiary","no",44,"yes","no","unknown",15,"may",288,2,-1,0,"unknown","no"
41,"blue-collar","married","secondary","no",1384,"yes","no","unknown",15,"may",1162,4,-1,0,"unknown","yes"
43,"admin.","single","secondary","no",56831,"no","no","unknown",15,"may",243,1,-1,0,"unknown","no"
47,"technician","married","secondary","no",201,"yes","no","unknown",15,"may",254,1,-1,0,"unknown","no"
43,"retired","married","secondary","no",56,"yes","yes","unknown",15,"may",259,1,-1,0,"unknown","no"
44,"management","married","tertiary","no",1033,"yes","no","unknown",15,"may",71,1,-1,0,"unknown","no"
60,"retired","married","secondary","no",2086,"yes","no","unknown",15,"may",182,2,-1,0,"unknown","no"
34,"housemaid","married","primary","no",87,"yes","no","unknown",15,"may",139,2,-1,0,"unknown","no"
46,"blue-collar","divorced","secondary","no",1480,"yes","no","unknown",15,"may",257,1,-1,0,"unknown","no"
54,"blue-collar","married","primary","no",950,"yes","no","unknown",15,"may",285,2,-1,0,"unknown","no"
40,"blue-collar","married","secondary","no",8150,"yes","no","unknown",15,"may",347,1,-1,0,"unknown","no"
59,"blue-collar","married","primary","no",320,"yes","no","unknown",15,"may",695,1,-1,0,"unknown","yes"
57,"blue-collar","married","secondary","no",2192,"no","no","unknown",15,"may",208,2,-1,0,"unknown","no"
45,"admin.","divorced","secondary","no",660,"yes","no","unknown",15,"may",71,2,-1,0,"unknown","no"
60,"admin.","divorced","secondary","no",3020,"yes","no","unknown",15,"may",131,1,-1,0,"unknown","no"
42,"blue-collar","married","primary","no",3405,"yes","no","unknown",15,"may",221,2,-1,0,"unknown","no"
60,"retired","married","secondary","no",-208,"yes","no","unknown",15,"may",104,1,-1,0,"unknown","no"
60,"blue-collar","married","primary","no",3820,"no","no","unknown",15,"may",186,1,-1,0,"unknown","no"
23,"technician","single","secondary","no",76,"yes","no","unknown",15,"may",23,1,-1,0,"unknown","no"
54,"blue-collar","married","primary","no",2933,"yes","no","unknown",15,"may",144,2,-1,0,"unknown","no"
60,"blue-collar","married","primary","no",5788,"yes","no","unknown",15,"may",203,2,-1,0,"unknown","no"
41,"technician","married","secondary","no",665,"yes","no","unknown",15,"may",74,1,-1,0,"unknown","no"
29,"services","single","secondary","no",20,"yes","no","unknown",15,"may",431,1,-1,0,"unknown","no"
41,"blue-collar","married","secondary","no",680,"yes","no","unknown",15,"may",173,2,-1,0,"unknown","no"
46,"blue-collar","married","secondary","no",84,"yes","no","unknown",15,"may",49,1,-1,0,"unknown","no"
35,"blue-collar","single","primary","no",1215,"yes","no","unknown",15,"may",597,1,-1,0,"unknown","no"
46,"blue-collar","married","secondary","no",536,"yes","no","unknown",15,"may",164,2,-1,0,"unknown","no"
53,"admin.","married","secondary","no",-197,"yes","yes","unknown",15,"may",178,1,-1,0,"unknown","no"
25,"student","single","secondary","no",1139,"yes","no","unknown",15,"may",22,3,-1,0,"unknown","no"
50,"management","married","tertiary","no",106,"yes","no","unknown",15,"may",388,2,-1,0,"unknown","no"
43,"blue-collar","married","secondary","no",4520,"yes","no","unknown",15,"may",100,4,-1,0,"unknown","no"
30,"management","single","tertiary","no",78,"yes","no","unknown",15,"may",73,2,-1,0,"unknown","no"
48,"blue-collar","married","primary","no",559,"yes","no","unknown",15,"may",1231,2,-1,0,"unknown","no"
53,"services","married","secondary","no",2925,"yes","no","unknown",15,"may",1392,4,-1,0,"unknown","no"
31,"technician","single","secondary","no",1819,"yes","no","unknown",15,"may",226,2,-1,0,"unknown","no"
25,"blue-collar","single","secondary","no",0,"yes","no","unknown",15,"may",244,2,-1,0,"unknown","no"
48,"blue-collar","married","primary","no",575,"no","no","unknown",15,"may",101,3,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",-720,"yes","yes","unknown",15,"may",112,2,-1,0,"unknown","no"
42,"blue-collar","married","primary","no",1742,"yes","no","unknown",15,"may",420,2,-1,0,"unknown","no"
47,"technician","married","secondary","no",2781,"yes","no","unknown",15,"may",855,4,-1,0,"unknown","no"
33,"blue-collar","married","secondary","no",175,"yes","no","unknown",15,"may",392,2,-1,0,"unknown","no"
45,"blue-collar","married","secondary","no",120,"yes","yes","unknown",15,"may",53,3,-1,0,"unknown","no"
61,"retired","married","secondary","no",280,"yes","no","unknown",15,"may",88,3,-1,0,"unknown","no"
45,"technician","married","secondary","no",89,"yes","no","unknown",15,"may",175,2,-1,0,"unknown","no"
52,"blue-collar","married","primary","no",238,"yes","no","unknown",15,"may",734,5,-1,0,"unknown","no"
60,"retired","married","primary","no",894,"yes","no","unknown",15,"may",65,7,-1,0,"unknown","no"
50,"blue-collar","married","secondary","no",6258,"yes","no","unknown",15,"may",139,7,-1,0,"unknown","no"
28,"blue-collar","single","primary","no",643,"yes","no","unknown",15,"may",297,1,-1,0,"unknown","no"
45,"blue-collar","married","unknown","no",110,"yes","no","unknown",15,"may",377,4,-1,0,"unknown","no"
46,"admin.","married","secondary","no",35,"no","no","unknown",16,"may",84,2,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",512,"yes","no","unknown",16,"may",343,1,-1,0,"unknown","no"
32,"admin.","married","secondary","no",0,"no","no","unknown",16,"may",137,1,-1,0,"unknown","no"
45,"blue-collar","divorced","primary","no",104,"yes","no","unknown",16,"may",206,4,-1,0,"unknown","no"
39,"blue-collar","married","primary","no",2133,"yes","yes","unknown",16,"may",179,1,-1,0,"unknown","no"
40,"services","married","secondary","no",1688,"no","no","unknown",16,"may",93,1,-1,0,"unknown","no"
41,"blue-collar","married","unknown","no",732,"yes","no","unknown",16,"may",25,1,-1,0,"unknown","no"
43,"admin.","single","secondary","no",2539,"yes","no","unknown",16,"may",529,4,-1,0,"unknown","no"
48,"management","married","tertiary","no",542,"yes","no","unknown",16,"may",137,1,-1,0,"unknown","no"
29,"blue-collar","married","secondary","no",832,"yes","no","unknown",16,"may",228,2,-1,0,"unknown","no"
25,"admin.","married","secondary","no",16,"yes","no","unknown",16,"may",129,1,-1,0,"unknown","no"
32,"management","single","tertiary","no",0,"no","no","unknown",16,"may",91,1,-1,0,"unknown","no"
30,"admin.","married","secondary","no",67,"yes","no","unknown",16,"may",149,1,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",961,"yes","no","unknown",16,"may",346,1,-1,0,"unknown","no"
34,"entrepreneur","married","tertiary","no",355,"yes","no","unknown",16,"may",261,1,-1,0,"unknown","no"
34,"self-employed","married","tertiary","no",1029,"yes","yes","unknown",16,"may",125,1,-1,0,"unknown","no"
29,"admin.","single","secondary","no",163,"yes","yes","unknown",16,"may",803,1,-1,0,"unknown","yes"
40,"admin.","divorced","secondary","no",783,"yes","yes","unknown",16,"may",171,2,-1,0,"unknown","no"
29,"blue-collar","single","secondary","no",4574,"yes","no","unknown",16,"may",217,2,-1,0,"unknown","no"
33,"blue-collar","single","secondary","no",272,"yes","no","unknown",16,"may",122,3,-1,0,"unknown","no"
57,"admin.","married","secondary","no",4168,"yes","yes","unknown",16,"may",47,1,-1,0,"unknown","no"
30,"blue-collar","single","secondary","no",75,"yes","no","unknown",16,"may",123,1,-1,0,"unknown","no"
28,"admin.","married","tertiary","no",364,"yes","no","unknown",16,"may",169,1,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",1197,"yes","yes","unknown",16,"may",241,1,-1,0,"unknown","no"
32,"self-employed","single","tertiary","no",12269,"no","no","unknown",16,"may",141,1,-1,0,"unknown","no"
40,"self-employed","married","tertiary","no",1126,"yes","no","unknown",16,"may",22,4,-1,0,"unknown","no"
38,"unemployed","married","primary","no",113,"yes","no","unknown",16,"may",27,2,-1,0,"unknown","no"
